FECHA,DEPARTAMENTO,MUNICIPIO,DIA,CLASE DE ESTUPEFACIENTE,CLASE DE SITIO,ZONA,UNIDAD DE MEDIDA,CÓDIGO DANE,CANTIDAD
02/13/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,33
02/19/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,5
02/20/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Martes,MARIHUANA,CARRETERA,RURAL,GRAMO,25320000,40
02/21/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Miércoles,MARIHUANA,CARRETERA,RURAL,GRAMO,25320000,40
02/21/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,43
02/23/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,20
02/26/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Lunes,MARIHUANA,CARRETERA,RURAL,GRAMO,25320000,1
02/26/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,51
03/02/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,25
03/03/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,15
03/04/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,15
03/05/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,15
03/06/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,62
03/07/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,28
03/08/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,27
03/09/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,35
03/10/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,25
03/14/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,30
03/16/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,25
03/19/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,25
03/20/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,23
03/22/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,16
03/23/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,50
03/27/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,28
03/28/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,47
04/03/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,25
04/04/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,18
04/05/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,5
04/08/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,28
04/11/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,12
04/12/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,15
04/16/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,23
04/18/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,8
04/19/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,12
04/20/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,7
04/21/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,268
04/26/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,5
05/01/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,20
05/10/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Jueves,MARIHUANA,CARRETERA,RURAL,GRAMO,25320000,35
05/13/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,40
05/14/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,30
01/13/2018 12:00:00 AM,CUNDINAMARCA,GUASCA,Sábado,MARIHUANA,CASAS DE HABITACION,URBANA,GRAMO,25322000,50
01/14/2018 12:00:00 AM,CUNDINAMARCA,GUASCA,Domingo,MARIHUANA,CARRETERA,RURAL,GRAMO,25322000,33
01/30/2018 12:00:00 AM,CUNDINAMARCA,GUASCA,Martes,MARIHUANA,CARRETERA,RURAL,GRAMO,25322000,30
02/27/2018 12:00:00 AM,CUNDINAMARCA,GUASCA,Martes,MARIHUANA,CARRETERA,RURAL,GRAMO,25322000,50
03/03/2018 12:00:00 AM,CUNDINAMARCA,GUASCA,Sábado,MARIHUANA,CARRETERA,RURAL,GRAMO,25322000,50
03/03/2018 12:00:00 AM,CUNDINAMARCA,GUASCA,Sábado,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25322000,95
01/12/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25324000,10
01/17/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Miércoles,MARIHUANA,CARRETERA,RURAL,GRAMO,25324000,60
01/21/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25324000,10
01/30/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Martes,MARIHUANA,CARRETERA,RURAL,GRAMO,25324000,35
02/05/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25324000,10
02/09/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25324000,10
02/10/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25324000,10
02/15/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25324000,10
02/19/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25324000,10
02/20/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Martes,MARIHUANA,CARRETERA,RURAL,GRAMO,25324000,65
02/23/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25324000,10
02/25/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25324000,10
02/28/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25324000,10
03/02/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Viernes,MARIHUANA,CARRETERA,RURAL,GRAMO,25324000,65
03/08/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Jueves,MARIHUANA,CARRETERA,RURAL,GRAMO,25324000,20
04/02/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25324000,5
04/07/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25324000,15
04/18/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25324000,10
04/19/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25324000,5
05/05/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Sábado,MARIHUANA,CARRETERA,RURAL,GRAMO,25324000,10
05/06/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25324000,10
05/09/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25324000,10
05/13/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25324000,10
05/17/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25324000,10
05/24/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25324000,15
05/29/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25324000,15
05/30/2018 12:00:00 AM,CUNDINAMARCA,GUATAQUÍ,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25324000,15
01/09/2018 12:00:00 AM,CUNDINAMARCA,GUATAVITA,Martes,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25326000,20
01/13/2018 12:00:00 AM,CUNDINAMARCA,GUATAVITA,Sábado,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25326000,41
01/16/2018 12:00:00 AM,CUNDINAMARCA,GUATAVITA,Martes,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25326000,42
01/19/2018 12:00:00 AM,CUNDINAMARCA,GUATAVITA,Viernes,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25326000,28
01/21/2018 12:00:00 AM,CUNDINAMARCA,GUATAVITA,Domingo,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25326000,28
01/24/2018 12:00:00 AM,CUNDINAMARCA,GUATAVITA,Miércoles,MARIHUANA,CARRETERA,RURAL,GRAMO,25326000,20
01/27/2018 12:00:00 AM,CUNDINAMARCA,GUATAVITA,Sábado,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25326000,20
01/29/2018 12:00:00 AM,CUNDINAMARCA,GUATAVITA,Lunes,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25326000,15
02/05/2018 12:00:00 AM,CUNDINAMARCA,GUATAVITA,Lunes,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25326000,10
02/09/2018 12:00:00 AM,CUNDINAMARCA,GUATAVITA,Viernes,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25326000,10
03/07/2018 12:00:00 AM,CUNDINAMARCA,GUATAVITA,Miércoles,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25326000,10
03/14/2018 12:00:00 AM,CUNDINAMARCA,GUATAVITA,Miércoles,MARIHUANA,CARRETERA,RURAL,GRAMO,25326000,30
04/18/2018 12:00:00 AM,CUNDINAMARCA,GUATAVITA,Miércoles,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25326000,50
04/23/2018 12:00:00 AM,CUNDINAMARCA,GUATAVITA,Lunes,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25326000,15
04/26/2018 12:00:00 AM,CUNDINAMARCA,GUATAVITA,Jueves,MARIHUANA,CASAS DE HABITACION,URBANA,GRAMO,25326000,2456
05/01/2018 12:00:00 AM,CUNDINAMARCA,GUATAVITA,Martes,MARIHUANA,CARRETERA,RURAL,GRAMO,25326000,25
05/04/2018 12:00:00 AM,CUNDINAMARCA,GUATAVITA,Viernes,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25326000,10
05/23/2018 12:00:00 AM,CUNDINAMARCA,GUATAVITA,Miércoles,MARIHUANA,CARRETERA,RURAL,GRAMO,25326000,19
01/16/2018 12:00:00 AM,CUNDINAMARCA,GUAYABAL DE SIQUIMA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25328000,10
02/03/2018 12:00:00 AM,CUNDINAMARCA,GUAYABAL DE SIQUIMA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25328000,5
02/15/2018 12:00:00 AM,CUNDINAMARCA,GUAYABAL DE SIQUIMA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25328000,8
03/30/2018 12:00:00 AM,CUNDINAMARCA,GUAYABAL DE SIQUIMA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25328000,7
04/18/2018 12:00:00 AM,CUNDINAMARCA,GUAYABAL DE SIQUIMA,Miércoles,MARIHUANA,ESCENARIOS DEPORTIVOS,URBANA,GRAMO,25328000,16
05/04/2018 12:00:00 AM,CUNDINAMARCA,GUAYABAL DE SIQUIMA,Viernes,MARIHUANA,CARRETERA,URBANA,GRAMO,25328000,27
05/05/2018 12:00:00 AM,CUNDINAMARCA,GUAYABAL DE SIQUIMA,Sábado,MARIHUANA,CARRETERA,URBANA,GRAMO,25328000,56
02/07/2018 12:00:00 AM,CUNDINAMARCA,GUAYABETAL,Miércoles,MARIHUANA,TRAMO DE VIA,RURAL,GRAMO,25335000,30
02/15/2018 12:00:00 AM,CUNDINAMARCA,GUAYABETAL,Jueves,MARIHUANA,CARRETERA,RURAL,GRAMO,25335000,1000
03/04/2018 12:00:00 AM,CUNDINAMARCA,GUAYABETAL,Domingo,MARIHUANA,TRAMO DE VIA,RURAL,GRAMO,25335000,40
03/19/2018 12:00:00 AM,CUNDINAMARCA,GUAYABETAL,Lunes,MARIHUANA,FRENTE A ALMACEN - VIA PUBLICA,URBANA,GRAMO,25335000,20
03/23/2018 12:00:00 AM,CUNDINAMARCA,GUAYABETAL,Viernes,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25335000,162
04/09/2018 12:00:00 AM,CUNDINAMARCA,GUAYABETAL,Lunes,MARIHUANA,TRAMO DE VIA,RURAL,GRAMO,25335000,50
04/19/2018 12:00:00 AM,CUNDINAMARCA,GUAYABETAL,Jueves,MARIHUANA,FRENTE A ALMACEN - VIA PUBLICA,URBANA,GRAMO,25335000,60
04/19/2018 12:00:00 AM,CUNDINAMARCA,GUAYABETAL,Jueves,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25335000,55
03/20/2018 12:00:00 AM,CUNDINAMARCA,GUTIÉRREZ,Martes,MARIHUANA,TRAMO DE VIA,RURAL,GRAMO,25339000,2
03/22/2018 12:00:00 AM,CUNDINAMARCA,GUTIÉRREZ,Jueves,MARIHUANA,TRAMO DE VIA,RURAL,GRAMO,25339000,2
05/30/2018 12:00:00 AM,CUNDINAMARCA,GUTIÉRREZ,Miércoles,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25339000,20
01/13/2018 12:00:00 AM,CUNDINAMARCA,JERUSALÉN,Sábado,MARIHUANA,CARRETERA,RURAL,GRAMO,25368000,5
01/23/2018 12:00:00 AM,CUNDINAMARCA,JERUSALÉN,Martes,MARIHUANA,CARRETERA,URBANA,GRAMO,25368000,6
03/10/2018 12:00:00 AM,CUNDINAMARCA,JERUSALÉN,Sábado,MARIHUANA,CARRETERA,RURAL,GRAMO,25368000,5
05/06/2018 12:00:00 AM,CUNDINAMARCA,JERUSALÉN,Domingo,MARIHUANA,CARRETERA,RURAL,GRAMO,25368000,5
01/12/2018 12:00:00 AM,CUNDINAMARCA,JUNÍN,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25372000,18
03/01/2018 12:00:00 AM,CUNDINAMARCA,JUNÍN,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25372000,52
03/04/2018 12:00:00 AM,CUNDINAMARCA,JUNÍN,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25372000,178
03/23/2018 12:00:00 AM,CUNDINAMARCA,JUNÍN,Viernes,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25372000,15
04/10/2018 12:00:00 AM,CUNDINAMARCA,JUNÍN,Martes,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25372000,12
04/18/2018 12:00:00 AM,CUNDINAMARCA,JUNÍN,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25372000,5
04/19/2018 12:00:00 AM,CUNDINAMARCA,JUNÍN,Jueves,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25372000,4
04/19/2018 12:00:00 AM,CUNDINAMARCA,JUNÍN,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25372000,5
05/09/2018 12:00:00 AM,CUNDINAMARCA,JUNÍN,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25372000,4
05/25/2018 12:00:00 AM,CUNDINAMARCA,JUNÍN,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25372000,6
01/01/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,10
01/09/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Martes,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25377000,40
01/10/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,8
01/11/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Jueves,MARIHUANA,PERIMETRO URBANO,URBANA,GRAMO,25377000,30
01/24/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Miércoles,MARIHUANA,PERIMETRO URBANO,URBANA,GRAMO,25377000,22
01/26/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,12
01/27/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,15
01/28/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,5
01/30/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Martes,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25377000,40
02/02/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,43
02/05/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Lunes,MARIHUANA,PERIMETRO URBANO,URBANA,GRAMO,25377000,20
02/05/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,13
02/07/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Miércoles,MARIHUANA,PERIMETRO URBANO,URBANA,GRAMO,25377000,50
02/08/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,36
02/10/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,31
02/13/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,125
02/14/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,15
02/15/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,18
02/19/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Lunes,MARIHUANA,PERIMETRO URBANO,URBANA,GRAMO,25377000,50
02/20/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,58
02/21/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,43
02/22/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,46
02/23/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,119
02/24/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,59
02/25/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,35
02/26/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,56
03/02/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,12
03/03/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,56
03/04/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,15
03/05/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Lunes,MARIHUANA,PERIMETRO URBANO,URBANA,GRAMO,25377000,22
03/05/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,68
03/18/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,35
03/22/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,18
03/23/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Viernes,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25377000,130
03/27/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Martes,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25377000,60
04/14/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,58
04/16/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,50
04/17/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,45
04/18/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,65
04/25/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,23
05/01/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,385
05/02/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,10
05/14/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25377000,4
05/22/2018 12:00:00 AM,CUNDINAMARCA,LA CALERA,Martes,MARIHUANA,CARRETERA,RURAL,GRAMO,25377000,15
01/13/2018 12:00:00 AM,CUNDINAMARCA,LA MESA,Sábado,MARIHUANA,CASAS DE HABITACION,URBANA,GRAMO,25386000,87
01/16/2018 12:00:00 AM,CUNDINAMARCA,LA MESA,Martes,MARIHUANA,PERIMETRO URBANO,URBANA,GRAMO,25386000,30
01/19/2018 12:00:00 AM,CUNDINAMARCA,LA MESA,Viernes,MARIHUANA,PERIMETRO URBANO,URBANA,GRAMO,25386000,150
01/28/2018 12:00:00 AM,CUNDINAMARCA,LA MESA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25386000,110
01/29/2018 12:00:00 AM,CUNDINAMARCA,LA MESA,Lunes,MARIHUANA,CARRETERA,RURAL,GRAMO,25386000,60
02/01/2018 12:00:00 AM,CUNDINAMARCA,LA MESA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25386000,120
02/02/2018 12:00:00 AM,CUNDINAMARCA,LA MESA,Viernes,MARIHUANA,ESTABLECIMIENTOS REVISADOS,URBANA,GRAMO,25386000,95
02/05/2018 12:00:00 AM,CUNDINAMARCA,LA MESA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25386000,100
02/13/2018 12:00:00 AM,CUNDINAMARCA,LA MESA,Martes,MARIHUANA,CARRETERA,RURAL,GRAMO,25386000,60
02/23/2018 12:00:00 AM,CUNDINAMARCA,LA MESA,Viernes,MARIHUANA,CARRETERA,RURAL,GRAMO,25386000,180
02/26/2018 12:00:00 AM,CUNDINAMARCA,LA MESA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25386000,40
03/02/2018 12:00:00 AM,CUNDINAMARCA,LA MESA,Viernes,MARIHUANA,PERIMETRO URBANO,URBANA,GRAMO,25386000,70
03/15/2018 12:00:00 AM,CUNDINAMARCA,LA MESA,Jueves,MARIHUANA,CARRETERA,RURAL,GRAMO,25386000,80
03/26/2018 12:00:00 AM,CUNDINAMARCA,LA MESA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25386000,100
